player_id,churn_probability,risk_tier
PSN-02421,1.6621995331122564e-05,Low Risk
PSN-02422,0.4214702091228154,High Risk
PSN-02423,5.812420742132805e-06,Low Risk
PSN-02426,2.15186290037623e-06,Low Risk
PSN-02427,0.9633021896722206,Critical
PSN-02428,5.4318746134384375e-06,Low Risk
PSN-02429,0.00025558750892571265,Low Risk
PSN-02430,0.9998570241773526,Critical
PSN-02431,1.5260282868678753e-05,Low Risk
PSN-02432,5.655018369145562e-06,Low Risk
PSN-02433,5.032377414749048e-06,Low Risk
PSN-02434,2.9493954032186368e-05,Low Risk
PSN-02435,0.9999802111807125,Critical
PSN-02436,1.5382160952020046e-05,Low Risk
PSN-02437,1.158098619941606e-05,Low Risk
PSN-02438,3.052297618557235e-06,Low Risk
PSN-02439,0.9371913292249553,Critical
PSN-02443,1.1066537274910494e-05,Low Risk
PSN-02444,3.16014087282646e-05,Low Risk
PSN-02445,2.8887565835034873e-06,Low Risk
PSN-02446,8.07536837647017e-06,Low Risk
PSN-02447,7.476678791688053e-06,Low Risk
PSN-02450,1.017004621751517e-05,Low Risk
PSN-02451,1.817796141476119e-05,Low Risk
PSN-02452,3.1979158263086054e-05,Low Risk
PSN-02454,8.845766135942223e-06,Low Risk
PSN-02455,1.2829501803066903e-05,Low Risk
PSN-02457,5.000642607656342e-07,Low Risk
PSN-02458,7.595773602577691e-06,Low Risk
PSN-02459,1.225781913982834e-05,Low Risk
PSN-02460,0.94620317685543,Critical
PSN-02461,5.532881479792755e-06,Low Risk
PSN-02462,0.9998553490280265,Critical
PSN-02464,1.1220465350538735e-05,Low Risk
PSN-02465,8.971869616676413e-06,Low Risk
PSN-02466,1.727192664943636e-06,Low Risk
PSN-02467,1.5206660547087634e-05,Low Risk
PSN-02468,3.099926703649569e-05,Low Risk
PSN-02472,3.267792794924486e-05,Low Risk
PSN-02474,6.668783691347613e-06,Low Risk
PSN-02475,6.87031254091653e-06,Low Risk
PSN-02478,5.966042478561642e-06,Low Risk
PSN-02479,4.455162438456114e-05,Low Risk
PSN-02483,1.9580006539440473e-05,Low Risk
PSN-02485,0.9998835578126539,Critical
PSN-02486,1.5354985443692494e-05,Low Risk
PSN-02487,3.2168921539161374e-05,Low Risk
PSN-02488,1.881733334818777e-05,Low Risk
PSN-02489,1.280499931473173e-05,Low Risk
PSN-02490,1.3874425361142188e-05,Low Risk
PSN-02491,1.6963111460908476e-05,Low Risk
PSN-02492,8.50884989068198e-06,Low Risk
PSN-02493,0.999832373591554,Critical
PSN-02494,0.984402538973027,Critical
PSN-02495,8.928611877308722e-06,Low Risk
PSN-02496,7.570017759354016e-06,Low Risk
PSN-02497,0.9999534156670922,Critical
PSN-02498,1.7873461937698992e-05,Low Risk
PSN-02499,0.9998776459199646,Critical
PSN-02500,1.0041744647758285e-05,Low Risk
PSN-02502,3.098160970945239e-05,Low Risk
PSN-02504,1.5193540003549704e-05,Low Risk
PSN-02506,0.9920648527874603,Critical
PSN-02507,1.1392483939310283e-05,Low Risk
PSN-02508,1.2591782701790084e-05,Low Risk
PSN-02509,1.5225082731128476e-05,Low Risk
PSN-02510,7.493732754482108e-06,Low Risk
PSN-02511,7.678704391216577e-06,Low Risk
PSN-02512,3.086386273532385e-05,Low Risk
PSN-02513,9.427654318058752e-07,Low Risk
PSN-02514,0.9999648237797039,Critical
PSN-02516,7.84926039103783e-06,Low Risk
PSN-02517,8.318664682984202e-06,Low Risk
PSN-02519,9.16345976910661e-06,Low Risk
PSN-02520,1.0269281853873865e-05,Low Risk
PSN-02521,1.6209572495679345e-05,Low Risk
PSN-02522,9.28303030357928e-06,Low Risk
PSN-02523,1.0312095815511818e-05,Low Risk
PSN-02524,0.9883706845216735,Critical
PSN-02525,3.2505090653100892e-06,Low Risk
PSN-02526,1.9588756466790263e-05,Low Risk
PSN-02528,0.9999145466881585,Critical
PSN-02529,1.5774906659891165e-05,Low Risk
PSN-02530,2.2180043139648915e-05,Low Risk
PSN-02531,1.5017491549381216e-05,Low Risk
PSN-02533,1.0830326691390626e-05,Low Risk
PSN-02536,9.740463585145584e-06,Low Risk
PSN-02537,1.0041855985767001e-05,Low Risk
PSN-02538,2.1307128863985608e-05,Low Risk
PSN-02539,1.4007671777921752e-05,Low Risk
PSN-02540,1.8921894181485885e-05,Low Risk
PSN-02542,1.9712488715817158e-05,Low Risk
PSN-02544,4.403631374117738e-06,Low Risk
PSN-02545,1.4133051478865763e-05,Low Risk
PSN-02546,1.2015919856273833e-05,Low Risk
PSN-02547,9.16345976910661e-06,Low Risk
PSN-02548,4.5358646357006e-06,Low Risk
PSN-02551,1.34101900490725e-05,Low Risk
PSN-02552,9.897348440861556e-06,Low Risk
PSN-02554,7.567716581825088e-06,Low Risk
PSN-02555,0.9858336146069895,Critical
PSN-02556,8.818295720774782e-06,Low Risk
PSN-02557,1.6452544036376554e-05,Low Risk
PSN-02559,8.828553148202328e-06,Low Risk
PSN-02561,2.209470713759452e-05,Low Risk
PSN-02562,8.581163043200914e-06,Low Risk
PSN-02564,1.337735627848894e-05,Low Risk
PSN-02565,7.2312302665859696e-06,Low Risk
PSN-02566,2.1249142466922516e-05,Low Risk
PSN-02568,1.9623973147210925e-05,Low Risk
PSN-02570,9.064609389030497e-06,Low Risk
PSN-02573,0.9083397789637159,Critical
PSN-02574,1.104464674728911e-05,Low Risk
PSN-02575,3.0207283750617272e-05,Low Risk
PSN-02576,1.2646849493124628e-05,Low Risk
PSN-02577,0.9993376082994284,Critical
PSN-02579,0.9948942139847465,Critical
PSN-02580,3.112163816308338e-05,Low Risk
PSN-02581,0.04593131509508669,Low Risk
PSN-02582,4.396044597457135e-06,Low Risk
PSN-02583,1.103949026251595e-05,Low Risk
PSN-02584,8.075366372136327e-06,Low Risk
PSN-02586,2.66700749560648e-05,Low Risk
PSN-02587,1.2289192390755219e-05,Low Risk
PSN-02588,2.6757618533750353e-05,Low Risk
PSN-02589,1.512738084981029e-05,Low Risk
PSN-02592,6.266260603660189e-06,Low Risk
PSN-02594,1.4313915403677901e-05,Low Risk
PSN-02595,0.9442256800676062,Critical
PSN-02596,1.8978361121059034e-05,Low Risk
PSN-02597,1.039371780688817e-05,Low Risk
PSN-02598,1.2396662973373936e-05,Low Risk
PSN-02599,2.06358822220048e-05,Low Risk
PSN-02600,0.9988405440179505,Critical
PSN-02601,1.683251790267431e-05,Low Risk
PSN-02603,7.605079921720157e-06,Low Risk
PSN-02604,0.9999553400163727,Critical
PSN-02605,9.750813616597096e-06,Low Risk
PSN-02606,3.119839034074114e-05,Low Risk
PSN-02607,1.4816792995473323e-05,Low Risk
PSN-02609,7.601893844786681e-06,Low Risk
PSN-02611,1.118563738279527e-05,Low Risk
PSN-02612,0.9907944561905658,Critical
PSN-02613,6.986053034149749e-06,Low Risk
PSN-02614,4.6418858304239764e-06,Low Risk
PSN-02615,1.3030844817192711e-05,Low Risk
PSN-02617,0.14693245536711683,Low Risk
PSN-02619,0.8799289080924344,Critical
PSN-02622,1.513021597956733e-06,Low Risk
PSN-02625,1.5341303456156868e-05,Low Risk
PSN-02626,1.2213271219546553e-06,Low Risk
PSN-02627,0.7455464151178576,Critical
PSN-02632,1.1266590827315281e-05,Low Risk
PSN-02634,2.8894504079228396e-05,Low Risk
PSN-02635,1.0199649790058854e-05,Low Risk
PSN-02636,1.407364751387639e-05,Low Risk
PSN-02637,1.590538236073359e-05,Low Risk
PSN-02638,0.9044565471598768,Critical
PSN-02639,7.1506074862691405e-06,Low Risk
PSN-02640,1.0437276768451416e-05,Low Risk
PSN-02641,9.488106594975391e-06,Low Risk
PSN-02642,2.9369738169005047e-05,Low Risk
PSN-02643,0.9748797053351358,Critical
PSN-02644,6.34249836357188e-06,Low Risk
PSN-02647,3.649087250064109e-06,Low Risk
PSN-02648,5.786556327488457e-06,Low Risk
PSN-02650,3.103603704451179e-05,Low Risk
PSN-02651,1.162452436294978e-05,Low Risk
PSN-02652,0.9998435157403165,Critical
PSN-02654,1.0422695232359102e-05,Low Risk
PSN-02655,0.9998505864218645,Critical
PSN-02657,1.4162799523676229e-05,Low Risk
PSN-02658,3.4618268199113774e-06,Low Risk
PSN-02659,9.181601618546097e-06,Low Risk
PSN-02660,0.9996804363865457,Critical
PSN-02663,9.699838254546308e-06,Low Risk
PSN-02664,8.058594133275697e-06,Low Risk
PSN-02666,0.9996916251909864,Critical
PSN-02667,6.938674260048664e-06,Low Risk
PSN-02671,3.40395166230139e-06,Low Risk
PSN-02672,1.0908495468295667e-05,Low Risk
PSN-02674,1.0527508639135142e-05,Low Risk
PSN-02676,1.0960506884690729e-05,Low Risk
PSN-02677,9.867565165797067e-05,Low Risk
PSN-02679,7.263931221877691e-06,Low Risk
PSN-02682,1.2671004325569895e-05,Low Risk
PSN-02683,8.662472859822918e-06,Low Risk
PSN-02684,1.1112392776915896e-05,Low Risk
PSN-02685,0.9997776395361683,Critical
PSN-02686,4.7367502382264045e-06,Low Risk
PSN-02688,1.0015699957597806e-05,Low Risk
PSN-02689,1.463491184961713e-05,Low Risk
PSN-02690,5.214881620484341e-05,Low Risk
PSN-02694,0.9908349770482195,Critical
PSN-02695,1.054537422675664e-05,Low Risk
PSN-02696,1.963745191363487e-05,Low Risk
PSN-02697,9.13071920661565e-06,Low Risk
PSN-02700,3.964323738120529e-05,Low Risk
PSN-02701,6.111264945274623e-06,Low Risk
PSN-02702,1.5327019452375323e-05,Low Risk
PSN-02704,0.9999003119241872,Critical
PSN-02705,1.5589424095049686e-05,Low Risk
PSN-02707,1.4798412714244778e-05,Low Risk
PSN-02708,4.547825145531206e-06,Low Risk
PSN-02709,2.013145789828296e-06,Low Risk
PSN-02710,1.2973270616987194e-05,Low Risk
PSN-02711,7.441065418683099e-07,Low Risk
PSN-02712,1.1696785087315424e-05,Low Risk
PSN-02713,2.1423839161413556e-05,Low Risk
PSN-02714,0.27379021467279113,Medium Risk
PSN-02715,1.6285180085964364e-05,Low Risk
PSN-02718,9.92437184924398e-06,Low Risk
PSN-02719,4.565567319612642e-06,Low Risk
PSN-02720,4.515638840859357e-06,Low Risk
PSN-02724,1.2401217661087283e-05,Low Risk
PSN-02726,3.048186599156549e-05,Low Risk
PSN-02728,5.575584347869956e-06,Low Risk
PSN-02730,7.360458129262613e-06,Low Risk
PSN-02731,9.54575281988014e-06,Low Risk
PSN-02732,0.999921658174204,Critical
PSN-02733,1.628916034965206e-05,Low Risk
PSN-02734,1.5907936856178408e-06,Low Risk
PSN-02735,1.77197957426405e-05,Low Risk
PSN-02736,6.880736940341611e-06,Low Risk
PSN-02738,1.6223051305016835e-05,Low Risk
PSN-02739,7.476605641408058e-06,Low Risk
PSN-02740,4.052562187340218e-06,Low Risk
PSN-02741,0.9996112021395921,Critical
PSN-02742,1.851562469317136e-06,Low Risk
PSN-02743,0.9996234258926855,Critical
PSN-02745,1.3595569268721332e-05,Low Risk
PSN-02746,1.5589424095049686e-05,Low Risk
PSN-02748,0.9999738533090932,Critical
PSN-02749,8.46212981397005e-06,Low Risk
PSN-02750,1.1591919455223365e-05,Low Risk
PSN-02751,5.2283695440515925e-05,Low Risk
PSN-02752,0.624408738495105,Critical
PSN-02753,1.0520027274231628e-05,Low Risk
PSN-02755,0.9407791590818684,Critical
PSN-02757,1.5382160952020046e-05,Low Risk
PSN-02758,1.1768243365124212e-05,Low Risk
PSN-02759,2.5446305465693325e-05,Low Risk
PSN-02760,1.2142658304365867e-05,Low Risk
PSN-02761,0.14219329078019655,Low Risk
PSN-02762,1.6410194875618437e-05,Low Risk
PSN-02763,1.184759798117857e-05,Low Risk
PSN-02764,1.5220433565140495e-05,Low Risk
PSN-02766,3.504118668287097e-05,Low Risk
PSN-02767,3.4568037690422586e-06,Low Risk
PSN-02768,0.00011960812976532428,Low Risk
PSN-02770,9.925291191679719e-06,Low Risk
PSN-02772,0.08734374223148472,Low Risk
PSN-02773,1.904817779005072e-05,Low Risk
PSN-02774,0.9998494933327817,Critical
PSN-02775,2.5739731346313363e-05,Low Risk
PSN-02776,1.519552092021753e-05,Low Risk
PSN-02777,0.9999356976118965,Critical
PSN-02778,9.897348440861556e-06,Low Risk
PSN-02779,0.22717744653308383,Medium Risk
PSN-02780,7.167581918457142e-06,Low Risk
PSN-02781,2.2169262388499214e-05,Low Risk
PSN-02782,1.935551195813114e-05,Low Risk
PSN-02784,0.9867280427705419,Critical
PSN-02787,6.120228310451918e-06,Low Risk
PSN-02788,1.6150845783923607e-05,Low Risk
PSN-02789,1.1344616802346769e-05,Low Risk
PSN-02790,0.9533288181394548,Critical
PSN-02791,4.0794083355795405e-06,Low Risk
PSN-02792,0.9998692878377321,Critical
PSN-02793,9.167777670464909e-06,Low Risk
PSN-02794,0.9998383174977797,Critical
PSN-02795,1.3036357290512655e-05,Low Risk
PSN-02796,1.5405484201283363e-05,Low Risk
PSN-02800,0.9999618984368701,Critical
PSN-02802,9.912962532889377e-06,Low Risk
PSN-02803,0.999923581968973,Critical
PSN-02804,1.0877325606674125e-05,Low Risk
PSN-02805,1.8635597461698368e-05,Low Risk
PSN-02806,5.139817149801844e-06,Low Risk
PSN-02808,8.303825279862544e-06,Low Risk
PSN-02809,2.305759028549159e-06,Low Risk
PSN-02810,1.0155235943539451e-05,Low Risk
PSN-02811,0.9423795938937913,Critical
PSN-02813,9.622923099596084e-06,Low Risk
PSN-02814,1.0401149744692114e-05,Low Risk
PSN-02815,8.471516206353356e-06,Low Risk
PSN-02816,9.000484792525006e-06,Low Risk
PSN-02818,0.9999655715051794,Critical
PSN-02819,0.7596519539756549,Critical
PSN-02820,7.30080161362982e-06,Low Risk
PSN-02821,7.769467833443876e-06,Low Risk
PSN-02822,6.944657389930084e-06,Low Risk
PSN-02823,2.787512427373672e-05,Low Risk
PSN-02824,4.894702134289568e-05,Low Risk
PSN-02825,1.5301147887854423e-05,Low Risk
PSN-02827,1.4926260531891532e-05,Low Risk
PSN-02828,8.179856640564991e-06,Low Risk
PSN-02830,1.549034323367992e-05,Low Risk
PSN-02832,1.910874725491395e-05,Low Risk
PSN-02834,9.462043988035374e-06,Low Risk
PSN-02835,0.9999636212757813,Critical
PSN-02836,2.458997012516072e-06,Low Risk
PSN-02837,1.3928492235092133e-05,Low Risk
PSN-02838,2.431046603689636e-05,Low Risk
PSN-02839,5.2758446082074074e-06,Low Risk
PSN-02840,1.2525835843616074e-05,Low Risk
PSN-02842,1.3145164212872004e-05,Low Risk
PSN-02843,1.917874186684282e-05,Low Risk
PSN-02845,1.3288176194773644e-05,Low Risk
PSN-02846,3.0501756670393734e-06,Low Risk
PSN-02847,1.0524409199030554e-05,Low Risk
PSN-02848,0.9996551541346459,Critical
PSN-02851,0.999870183296224,Critical
PSN-02852,2.529771423995205e-05,Low Risk
PSN-02853,4.784600572251068e-06,Low Risk
PSN-02854,0.9996783281981372,Critical
PSN-02855,2.3410314166337745e-05,Low Risk
PSN-02856,6.640482029823671e-06,Low Risk
PSN-02858,1.5545449499045303e-05,Low Risk
PSN-02859,4.282673094918173e-06,Low Risk
PSN-02860,1.9200352925776063e-05,Low Risk
PSN-02862,5.479816840592321e-06,Low Risk
PSN-02863,8.828550956927119e-06,Low Risk
PSN-02864,4.282673094918173e-06,Low Risk
PSN-02865,3.986302981832254e-06,Low Risk
PSN-02866,1.5774906659891165e-05,Low Risk
PSN-02867,8.744032889775052e-06,Low Risk
PSN-02868,1.483409648930499e-05,Low Risk
PSN-02869,1.2184550201707102e-05,Low Risk
PSN-02870,2.1648419050386056e-05,Low Risk
PSN-02871,9.182739531782796e-06,Low Risk
PSN-02872,1.3712470637597442e-05,Low Risk
PSN-02874,5.191189953123757e-06,Low Risk
PSN-02875,4.718339607242218e-06,Low Risk
PSN-02876,2.7232941601763526e-05,Low Risk
PSN-02877,1.0183589306760434e-05,Low Risk
PSN-02879,1.479394682887841e-05,Low Risk
PSN-02880,0.962618853189316,Critical
PSN-02881,2.506365808107014e-06,Low Risk
PSN-02883,9.97191281361643e-06,Low Risk
PSN-02884,5.320150885995998e-06,Low Risk
PSN-02885,1.896544787978582e-06,Low Risk
PSN-02886,3.523438823607457e-06,Low Risk
PSN-02888,2.097760522493876e-05,Low Risk
PSN-02890,0.00036896326351655833,Low Risk
PSN-02891,0.0028251518350715463,Low Risk
PSN-02892,1.6651413177258185e-05,Low Risk
PSN-02893,0.999736876155047,Critical
PSN-02894,1.0533472809794548e-05,Low Risk
PSN-02896,1.0434528480137307e-05,Low Risk
PSN-02897,9.84900516899071e-06,Low Risk
PSN-02898,1.2351518031759801e-05,Low Risk
PSN-02899,3.1802843690210094e-05,Low Risk
PSN-02900,1.6447520056169783e-05,Low Risk
PSN-02901,1.0232416101957477e-05,Low Risk
PSN-02902,1.3146299045854148e-05,Low Risk
PSN-02903,7.061030840080069e-06,Low Risk
PSN-02904,1.5428818290791855e-05,Low Risk
PSN-02905,1.6211034228896218e-05,Low Risk
PSN-02906,1.4574788846409314e-05,Low Risk
PSN-02907,2.739947692291465e-05,Low Risk
PSN-02908,0.0002715149539881067,Low Risk
PSN-02909,6.600110057239866e-06,Low Risk
PSN-02910,3.840439093160498e-05,Low Risk
PSN-02911,1.4313375765490001e-05,Low Risk
PSN-02912,1.596004475440995e-05,Low Risk
PSN-02913,1.287168145415459e-05,Low Risk
PSN-02914,1.1323029678482133e-05,Low Risk
PSN-02915,0.999972515387305,Critical
PSN-02919,6.362173801586714e-06,Low Risk
PSN-02920,1.2671571930873156e-05,Low Risk
PSN-02921,3.1120111384245447e-06,Low Risk
PSN-02922,1.506311163074783e-05,Low Risk
PSN-02923,1.0438001895250742e-05,Low Risk
PSN-02924,8.610966352898774e-06,Low Risk
PSN-02925,1.1995114070367196e-05,Low Risk
PSN-02926,0.9855857273489372,Critical
PSN-02927,6.432439811058097e-06,Low Risk
PSN-02928,2.3171557585273928e-05,Low Risk
PSN-02929,9.360563369537365e-06,Low Risk
PSN-02930,6.236717391291777e-06,Low Risk
PSN-02933,0.9998612010026,Critical
PSN-02934,6.846390401690935e-06,Low Risk
PSN-02936,7.49842917118011e-06,Low Risk
PSN-02937,1.0016842859702692e-05,Low Risk
PSN-02939,7.444896806748264e-06,Low Risk
PSN-02940,2.2788715379051057e-05,Low Risk
PSN-02941,1.1291725708563456e-05,Low Risk
PSN-02942,6.069371430217623e-05,Low Risk
PSN-02943,1.1075045508447921e-05,Low Risk
PSN-02944,1.497059200556645e-05,Low Risk
PSN-02945,1.5336172707815938e-05,Low Risk
PSN-02946,1.0538156160140828e-05,Low Risk
PSN-02947,5.7772533916363265e-05,Low Risk
PSN-02948,1.2538591373943932e-05,Low Risk
PSN-02951,8.445358720216107e-06,Low Risk
PSN-02952,1.9581380889487754e-05,Low Risk
PSN-02954,1.7672865453829986e-05,Low Risk
PSN-02955,0.7312480973291525,Critical
PSN-02956,9.124127127702746e-06,Low Risk
PSN-02957,7.628993745575417e-06,Low Risk
PSN-02958,0.9999351975326354,Critical
PSN-02959,0.906403128948308,Critical
PSN-02960,2.1910000745405357e-05,Low Risk
PSN-02961,0.00011221845003890194,Low Risk
PSN-02964,1.0714028630319098e-05,Low Risk
PSN-02966,9.470102794192565e-06,Low Risk
PSN-02967,8.160384135624456e-06,Low Risk
PSN-02969,1.0714028630319098e-05,Low Risk
PSN-02971,8.368486262100645e-06,Low Risk
PSN-02972,9.735546140249069e-06,Low Risk
PSN-02974,5.654718839547259e-06,Low Risk
PSN-02977,1.3197883261117162e-05,Low Risk
PSN-02978,0.9683863125726705,Critical
PSN-02980,3.255912285043438e-05,Low Risk
PSN-02981,3.7553311434526433e-06,Low Risk
PSN-02984,4.350971795771573e-06,Low Risk
PSN-02985,0.9999772048213168,Critical
PSN-02986,6.7913492702116726e-06,Low Risk
PSN-02987,1.3071162071259558e-05,Low Risk
PSN-02988,0.990967292330989,Critical
PSN-02989,2.283186212783799e-05,Low Risk
PSN-02993,3.0043112941127496e-05,Low Risk
PSN-02996,1.4772937745041886e-05,Low Risk
PSN-02997,1.5183384483932532e-05,Low Risk
PSN-02998,5.896201179443936e-05,Low Risk
PSN-02999,9.809613046803672e-06,Low Risk
PSN-03001,1.2885614578341985e-05,Low Risk
PSN-03002,2.1651184699336883e-05,Low Risk
PSN-03006,0.9999447652318109,Critical
PSN-03007,1.3616575309816979e-05,Low Risk
PSN-03008,1.00916514759543e-05,Low Risk
PSN-03009,1.3113750169704934e-05,Low Risk
PSN-03010,5.224122087798607e-06,Low Risk
PSN-03011,0.9333982209319123,Critical
PSN-03012,0.32785878533555846,Medium Risk
PSN-03013,0.9931309396224679,Critical
PSN-03014,1.4827112785304696e-05,Low Risk
PSN-03015,1.6651413177258185e-05,Low Risk
PSN-03016,1.0924572441824532e-05,Low Risk
PSN-03017,1.3966860688475868e-05,Low Risk
PSN-03018,2.1001175969257707e-05,Low Risk
PSN-03019,2.6377393097610312e-05,Low Risk
PSN-03020,1.2916344066034388e-05,Low Risk
PSN-03022,1.488237063692812e-05,Low Risk
PSN-03023,1.5760129880824826e-05,Low Risk
PSN-03024,1.537616746122877e-06,Low Risk
PSN-03025,4.366732581272307e-06,Low Risk
PSN-03026,1.4289263912359568e-05,Low Risk
PSN-03027,0.1157385117602444,Low Risk
PSN-03028,2.3540113567469185e-05,Low Risk
PSN-03029,9.809179748402991e-06,Low Risk
PSN-03030,2.4445350557779664e-05,Low Risk
PSN-03031,1.0585154650052946e-05,Low Risk
PSN-03034,1.0174077612575605e-05,Low Risk
PSN-03035,1.0203652405358382e-05,Low Risk
PSN-03037,1.227201793863709e-05,Low Risk
PSN-03038,5.632659279338602e-06,Low Risk
PSN-03040,1.0915203353664474e-06,Low Risk
PSN-03041,0.9927129824825428,Critical
PSN-03042,0.18237479289768319,Medium Risk
PSN-03043,1.0432994696040392e-05,Low Risk
PSN-03044,7.703942031122116e-06,Low Risk
PSN-03046,1.01050301015867e-05,Low Risk
PSN-03047,1.1339977025404084e-05,Low Risk
PSN-03048,0.7290034037570841,Critical
PSN-03049,1.3046439868919365e-05,Low Risk
PSN-03050,0.9997472307682614,Critical
PSN-03051,1.0088569850428032e-05,Low Risk
PSN-03053,0.994195603271342,Critical
PSN-03055,1.3303978170214821e-05,Low Risk
PSN-03056,6.094292581179397e-06,Low Risk
PSN-03057,9.727130475023642e-06,Low Risk
PSN-03058,5.1907695624734e-06,Low Risk
PSN-03059,1.568531892195265e-05,Low Risk
PSN-03061,6.97336924193996e-06,Low Risk
PSN-03062,2.81912708205696e-05,Low Risk
PSN-03064,7.971122851968348e-06,Low Risk
PSN-03065,0.9999421982927307,Critical
PSN-03066,7.523089848536035e-06,Low Risk
PSN-03067,1.4140028065355717e-05,Low Risk
PSN-03068,0.9999577431884086,Critical
PSN-03072,3.304243680221334e-05,Low Risk
PSN-03074,0.9740060034975097,Critical
PSN-03075,0.9424124326182372,Critical
PSN-03076,9.011108066277375e-06,Low Risk
PSN-03077,2.264380777130196e-05,Low Risk
PSN-03078,1.2530048320463474e-05,Low Risk
PSN-03079,0.7595567359902204,Critical
PSN-03080,7.069537371775041e-06,Low Risk
PSN-03081,1.4393458089600398e-05,Low Risk
PSN-03082,1.5368080225985234e-06,Low Risk
PSN-03083,0.9924711545345684,Critical
PSN-03084,1.7744698280023205e-05,Low Risk
PSN-03085,2.0224764553216323e-06,Low Risk
PSN-03086,2.1332603421255903e-05,Low Risk
PSN-03087,8.652274360678408e-06,Low Risk
PSN-03088,6.254507526249674e-06,Low Risk
PSN-03089,0.14373468285484606,Low Risk
PSN-03091,0.10945032849621154,Low Risk
PSN-03092,0.9629279767813544,Critical
PSN-03093,1.671362006005464e-05,Low Risk
PSN-03094,1.0817541060519318e-05,Low Risk
PSN-03095,1.5059813234214742e-05,Low Risk
PSN-03096,6.046778691142998e-07,Low Risk
PSN-03099,2.0840892504538415e-05,Low Risk
PSN-03100,8.00370764806349e-06,Low Risk
PSN-03101,1.276723566523992e-05,Low Risk
PSN-03103,0.00023045462990902622,Low Risk
PSN-03104,1.0132674247922467e-05,Low Risk
PSN-03105,1.1148938849838071e-05,Low Risk
PSN-03109,2.110416342954977e-05,Low Risk
PSN-03110,3.3039091775079762e-06,Low Risk
PSN-03111,1.6651413177258185e-05,Low Risk
PSN-03112,0.999872250794289,Critical
PSN-03116,1.406054186786649e-05,Low Risk
PSN-03119,1.0230588104178971e-05,Low Risk
PSN-03120,1.0845457630528245e-05,Low Risk
PSN-03121,8.24238709884483e-06,Low Risk
PSN-03122,1.0810118914217354e-05,Low Risk
PSN-03124,1.0341944196272122e-05,Low Risk
PSN-03125,4.76577861377222e-06,Low Risk
PSN-03126,1.6195190797799286e-05,Low Risk
PSN-03128,0.987085067248729,Critical
PSN-03129,1.334619980682977e-05,Low Risk
PSN-03130,1.820709867160438e-05,Low Risk
PSN-03132,4.978286193770277e-06,Low Risk
PSN-03133,1.4724375967359552e-05,Low Risk
PSN-03134,0.9999201615788721,Critical
PSN-03137,0.019152794111519093,Low Risk
PSN-03139,1.4638382660559722e-05,Low Risk
PSN-03140,9.90800617079795e-06,Low Risk
PSN-03141,1.0188846065010013e-05,Low Risk
PSN-03142,7.570571207622962e-06,Low Risk
PSN-03143,1.4517893862325969e-05,Low Risk
PSN-03145,1.3069529728336306e-05,Low Risk
PSN-03147,2.7239524082098632e-05,Low Risk
PSN-03149,1.0810310472331992e-05,Low Risk
PSN-03150,1.4288851616578234e-05,Low Risk
PSN-03152,7.255198946018326e-06,Low Risk
PSN-03153,9.252087889049612e-06,Low Risk
PSN-03155,1.64853132342544e-05,Low Risk
PSN-03156,1.685547518050362e-05,Low Risk
PSN-03157,1.0714028630319098e-05,Low Risk
PSN-03158,0.11731512306640249,Low Risk
PSN-03159,4.4833632710929835e-06,Low Risk
PSN-03160,1.6225945645920925e-05,Low Risk
PSN-03161,1.1754469077717129e-05,Low Risk
PSN-03163,1.6191605116537764e-05,Low Risk
PSN-03164,4.965526633528134e-06,Low Risk
PSN-03165,0.9999040009265757,Critical
PSN-03166,1.976363878279714e-05,Low Risk
PSN-03167,1.6445866227140513e-05,Low Risk
PSN-03168,7.32889866779215e-06,Low Risk
PSN-03170,7.974508425273138e-06,Low Risk
PSN-03171,6.872009110145972e-06,Low Risk
PSN-03173,1.2437085876714581e-05,Low Risk
PSN-03174,1.6129348975297767e-05,Low Risk
PSN-03175,1.7295532565947116e-06,Low Risk
PSN-03176,0.29356532603245006,Medium Risk
PSN-03178,7.301092450150616e-06,Low Risk
PSN-03179,0.9999426406937368,Critical
PSN-03180,1.1931447069167981e-05,Low Risk
PSN-03181,6.00742469164749e-06,Low Risk
PSN-03182,1.5674830806844144e-05,Low Risk
PSN-03183,1.2254981807076772e-05,Low Risk
PSN-03184,1.0751761664702649e-05,Low Risk
PSN-03188,1.1989340488839507e-05,Low Risk
PSN-03189,9.944599887293025e-06,Low Risk
PSN-03191,6.667892701611865e-06,Low Risk
PSN-03193,0.999829793265493,Critical
PSN-03194,1.5193540003549704e-05,Low Risk
PSN-03195,1.446410363296668e-05,Low Risk
PSN-03196,1.5158786228981232e-05,Low Risk
PSN-03197,1.066737497168556e-05,Low Risk
PSN-03198,8.671436301990551e-07,Low Risk
PSN-03199,1.5083486897048648e-05,Low Risk
PSN-03200,8.999202463668909e-06,Low Risk
PSN-03201,0.18190043776068615,Medium Risk
PSN-03202,0.9996662237064956,Critical
PSN-03203,1.2990856268021132e-05,Low Risk
PSN-03206,2.190953680422683e-05,Low Risk
PSN-03207,1.2516070644080628e-05,Low Risk
PSN-03208,1.5220433565140495e-05,Low Risk
PSN-03209,8.897472323743273e-06,Low Risk
PSN-03210,1.1391708188598821e-05,Low Risk
PSN-03213,0.9999165205516382,Critical
PSN-03214,1.0993195498928843e-05,Low Risk
PSN-03216,0.9632450671692533,Critical
