player_id,country,age_group,is_ps5,account_age_months,tier,tenure_months,tier_ordinal,is_paid_subscriber,is_auto_renew,billing_cycle_ordinal,total_sessions,total_play_minutes,avg_session_duration,unique_games_played,days_since_last_session,sessions_30d,play_minutes_30d,sessions_90d,play_minutes_90d,sessions_180d,play_minutes_180d,session_trend_slope,total_spend,spend_dlc_free,spend_dlc_paid,spend_full_game,spend_mtx,n_transactions,avg_transaction_value,days_since_last_purchase,spend_last_90d,total_trophies,n_platinum,n_gold,unique_games_trophied,days_since_last_trophy,trophies_last_90d,n_dlc_free,n_dlc_paid,claimed_valhalla,engagement_recency_ratio,spend_per_session,trophy_per_session,first_party_ratio,target_churn,target_bought_paid_dlc
PSN-04602,FR,25-34,0,3.2,Premium,2.3,3,True,1,3,39.0,1222.0,31.333333333333332,3.0,3.0,12.0,439.0,29.0,955.0,39.0,1222.0,0.9,84.99000000000001,0.0,0.0,84.99000000000001,0.0,3.0,28.330000000000002,5.0,84.99000000000001,7.0,0.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.3077,2.18,0.1795,0.2051,0.0,0
PSN-04603,UK,45+,0,77.5,Extra,65.7,2,True,1,2,36.0,1274.0,35.388888888888886,5.0,4.0,2.0,82.0,6.0,211.0,9.0,328.0,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,155.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.1667,0.6944,0.0,0
PSN-04604,US,35-44,1,46.9,Essential,44.4,1,True,1,1,59.0,1803.0,30.559322033898304,2.0,0.0,4.0,149.0,9.0,343.0,16.0,518.0,0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0678,0.0,0.1356,0.6102,0.0,0
PSN-04605,MX,35-44,1,75.6,Free,75.6,0,False,0,0,376.0,30650.0,81.51595744680851,4.0,2.0,19.0,1741.0,55.0,5043.0,103.0,8964.0,0.886,82.44,0.0,19.99,12.5,49.95,8.0,10.305,140.0,0.0,135.0,5.0,17.0,4.0,8.0,21.0,1.0,1.0,0.0,0.0505,0.22,0.359,0.2074,,1
PSN-04606,JP,18-24,0,60.2,Free,60.2,0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
PSN-04607,JP,25-34,0,49.5,Essential,41.5,1,True,0,3,436.0,28842.0,66.15137614678899,8.0,0.0,25.0,2179.0,64.0,4842.0,110.0,7501.0,2.029,34.98,0.0,29.99,0.0,4.99,2.0,17.49,501.0,0.0,95.0,5.0,8.0,8.0,5.0,11.0,0.0,1.0,0.0,0.0573,0.08,0.2179,0.7638,0.0,1
PSN-04608,SE,35-44,1,39.4,Essential,30.5,1,True,1,3,312.0,19258.0,61.72435897435897,8.0,1.0,17.0,1228.0,43.0,2913.0,75.0,4715.0,0.857,24.979999999999997,0.0,0.0,0.0,24.979999999999997,2.0,12.489999999999998,368.0,0.0,47.0,0.0,4.0,8.0,23.0,4.0,0.0,0.0,0.0,0.0545,0.08,0.1506,0.4968,0.0,0
PSN-04609,UK,45+,1,4.2,Essential,3.7,1,True,1,3,64.0,3849.0,60.140625,1.0,1.0,16.0,1121.0,41.0,2761.0,64.0,3849.0,1.6,94.98,0.0,0.0,94.98,0.0,3.0,31.66,53.0,34.99,4.0,0.0,0.0,1.0,13.0,4.0,0.0,0.0,0.0,0.25,1.48,0.0625,1.0,0.0,0
PSN-04610,MX,13-17,1,12.4,Free,12.4,0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
PSN-04611,FR,18-24,0,59.8,Essential,50.6,1,True,1,3,209.0,13788.0,65.97129186602871,7.0,1.0,12.0,1023.0,29.0,2118.0,53.0,3587.0,0.8,54.99,0.0,0.0,54.99,0.0,2.0,27.495,103.0,0.0,23.0,2.0,1.0,7.0,39.0,2.0,0.0,0.0,0.0,0.0574,0.26,0.11,0.5598,0.0,0
PSN-04612,DE,18-24,0,43.7,Free,43.7,0,False,0,0,185.0,6872.0,37.14594594594595,2.0,0.0,10.0,433.0,28.0,1220.0,46.0,1782.0,0.971,47.49,0.0,0.0,37.5,9.99,3.0,15.83,77.0,12.5,14.0,0.0,0.0,2.0,95.0,0.0,0.0,0.0,0.0,0.0541,0.26,0.0757,0.4973,,0
PSN-04613,US,18-24,1,79.0,Essential,76.5,1,True,1,2,165.0,6574.0,39.842424242424244,3.0,1.0,7.0,273.0,22.0,910.0,40.0,1528.0,0.257,83.98,0.0,0.0,83.98,0.0,3.0,27.993333333333336,199.0,0.0,1.0,0.0,0.0,1.0,231.0,0.0,1.0,0.0,1.0,0.0424,0.51,0.0061,0.3758,0.0,0
PSN-04614,US,35-44,1,76.0,Extra,68.7,2,True,1,3,405.0,24789.0,61.20740740740741,4.0,3.0,22.0,1750.0,57.0,4000.0,100.0,6235.0,1.571,34.99,0.0,0.0,34.99,0.0,1.0,34.99,395.0,0.0,77.0,4.0,10.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0543,0.09,0.1901,0.0,0.0,0
PSN-04615,JP,13-17,1,14.4,Extra,13.6,2,True,1,3,259.0,11704.0,45.189189189189186,5.0,0.0,20.0,1114.0,55.0,2618.0,102.0,4649.0,1.143,64.95,0.0,0.0,30.0,34.95,7.0,9.278571428571428,33.0,9.98,26.0,0.0,4.0,4.0,39.0,6.0,1.0,0.0,0.0,0.0772,0.25,0.1004,0.4015,0.0,0
PSN-04616,US,18-24,0,16.5,Essential,15.4,1,True,1,3,132.0,10586.0,80.1969696969697,6.0,5.0,11.0,1229.0,28.0,2748.0,45.0,3785.0,0.971,94.95,0.0,39.98,0.0,54.97,7.0,13.564285714285715,204.0,0.0,18.0,0.0,2.0,6.0,51.0,2.0,2.0,2.0,0.0,0.0833,0.72,0.1364,0.7955,0.0,1
PSN-04617,US,35-44,0,16.4,Free,16.4,0,False,0,0,117.0,5162.0,44.11965811965812,4.0,0.0,8.0,422.0,22.0,1043.0,42.0,1865.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,29.0,2.0,0.0,0.0,0.0,0.0684,0.0,0.0684,0.7949,,0
PSN-04618,DE,25-34,1,65.2,Essential,60.0,1,True,1,3,83.0,2281.0,27.481927710843372,5.0,3.0,5.0,170.0,12.0,371.0,21.0,585.0,0.371,37.5,0.0,0.0,37.5,0.0,3.0,12.5,8.0,0.0,7.0,0.0,0.0,3.0,180.0,0.0,1.0,0.0,0.0,0.0602,0.45,0.0843,0.0,0.0,0
PSN-04619,BR,18-24,0,37.1,Essential,29.5,1,True,1,1,110.0,4524.0,41.127272727272725,3.0,7.0,5.0,227.0,16.0,759.0,28.0,1237.0,0.229,9.99,0.0,0.0,9.99,0.0,1.0,9.99,68.0,9.99,1.0,0.0,0.0,1.0,505.0,0.0,0.0,0.0,0.0,0.0455,0.09,0.0091,0.0,0.0,0
PSN-04620,US,25-34,0,67.5,Essential,56.7,1,True,1,3,135.0,6036.0,44.71111111111111,7.0,8.0,7.0,362.0,21.0,1142.0,36.0,1760.0,0.629,69.96,0.0,49.96,20.0,0.0,7.0,9.994285714285713,209.0,0.0,22.0,1.0,4.0,7.0,115.0,0.0,2.0,4.0,1.0,0.0519,0.52,0.163,0.363,0.0,1
PSN-04621,BR,25-34,0,5.3,Essential,4.3,1,True,1,1,77.0,5250.0,68.18181818181819,2.0,0.0,15.0,1225.0,43.0,3130.0,77.0,5250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,27.0,1.0,0.0,0.0,0.0,0.1948,0.0,0.039,0.5325,0.0,0
PSN-04622,MX,45+,0,49.1,Free,49.1,0,False,0,0,60.0,2235.0,37.25,3.0,3.0,3.0,128.0,9.0,395.0,14.0,511.0,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,41.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0833,0.0,,0
PSN-04623,BR,35-44,1,16.8,Free,16.8,0,False,0,0,7.0,149.0,21.285714285714285,1.0,37.0,0.0,0.0,1.0,17.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0
PSN-04624,CA,45+,1,57.1,Essential,49.5,1,True,1,1,327.0,28465.0,87.04892966360856,6.0,1.0,16.0,1733.0,47.0,4715.0,85.0,7751.0,0.857,59.98,0.0,29.979999999999997,30.0,0.0,3.0,19.993333333333332,3.0,30.0,64.0,2.0,8.0,6.0,3.0,9.0,0.0,2.0,0.0,0.0489,0.18,0.1957,0.7034,0.0,1
PSN-04625,FR,18-24,1,37.6,Essential,35.9,1,True,1,2,57.0,1746.0,30.63157894736842,2.0,15.0,3.0,128.0,8.0,299.0,14.0,469.0,0.229,88.98,0.0,39.99,48.99,0.0,2.0,44.49,536.0,0.0,3.0,0.0,0.0,2.0,345.0,0.0,0.0,1.0,0.0,0.0526,1.56,0.0526,1.0,0.0,1
PSN-04626,US,35-44,0,36.6,Essential,31.1,1,True,1,1,13.0,227.0,17.46153846153846,1.0,7.0,1.0,13.0,2.0,30.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0
PSN-04627,UK,25-34,0,27.3,Premium,18.1,3,True,1,1,153.0,4037.0,26.38562091503268,4.0,4.0,7.0,203.0,21.0,650.0,37.0,1036.0,0.371,34.99,0.0,0.0,34.99,0.0,1.0,34.99,470.0,0.0,10.0,1.0,2.0,3.0,56.0,2.0,0.0,0.0,0.0,0.0458,0.23,0.0654,0.2222,0.0,0
PSN-04628,MX,35-44,1,80.3,Essential,71.6,1,True,1,1,197.0,13551.0,68.78680203045685,10.0,2.0,10.0,841.0,27.0,2087.0,47.0,3215.0,0.6,49.97,0.0,49.97,0.0,0.0,4.0,12.4925,578.0,0.0,41.0,3.0,6.0,10.0,7.0,8.0,1.0,3.0,0.0,0.0508,0.25,0.2081,0.5838,0.0,1
PSN-04629,FR,25-34,0,50.6,Essential,39.7,1,True,0,3,509.0,28785.0,56.552062868369354,9.0,0.0,33.0,2698.0,75.0,4972.0,135.0,8347.0,2.171,109.96000000000001,0.0,39.99,39.99,29.979999999999997,5.0,21.992,343.0,0.0,85.0,2.0,11.0,9.0,0.0,9.0,1.0,1.0,0.0,0.0648,0.22,0.167,0.4322,0.0,1
PSN-04630,CA,18-24,0,51.4,Essential,47.9,1,True,1,3,305.0,18012.0,59.05573770491803,7.0,0.0,16.0,1089.0,47.0,3414.0,80.0,5134.0,1.2,29.97,0.0,19.98,0.0,9.99,3.0,9.99,323.0,0.0,43.0,3.0,3.0,7.0,18.0,3.0,0.0,2.0,0.0,0.0525,0.1,0.141,0.6,0.0,1
PSN-04631,KR,13-17,0,67.6,Free,67.6,0,False,0,0,58.0,2355.0,40.60344827586207,4.0,3.0,4.0,247.0,10.0,473.0,15.0,680.0,0.4,25.0,0.0,0.0,25.0,0.0,2.0,12.5,510.0,0.0,4.0,0.0,2.0,3.0,151.0,0.0,1.0,0.0,0.0,0.069,0.43,0.069,0.5172,,0
PSN-04632,US,35-44,1,26.1,Essential,20.4,1,True,0,2,37.0,1380.0,37.2972972972973,7.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,139.96,0.0,0.0,139.96,0.0,7.0,19.994285714285716,602.0,0.0,10.0,0.0,1.0,5.0,625.0,0.0,3.0,0.0,0.0,0.0,3.78,0.2703,0.2432,1.0,0
PSN-04633,UK,35-44,1,24.1,Essential,17.6,1,True,1,3,136.0,7577.0,55.713235294117645,10.0,3.0,8.0,578.0,21.0,1451.0,35.0,2156.0,0.6,179.92,0.0,59.97,69.98,49.97,10.0,17.991999999999997,142.0,0.0,27.0,0.0,2.0,10.0,3.0,8.0,2.0,3.0,1.0,0.0588,1.32,0.1985,0.4265,0.0,1
PSN-04634,DE,18-24,0,78.1,Free,78.1,0,False,0,0,61.0,1760.0,28.852459016393443,3.0,3.0,4.0,164.0,10.0,363.0,16.0,512.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,129.0,0.0,0.0,0.0,0.0,0.0656,0.0,0.082,0.7705,,0
PSN-04635,US,25-34,0,34.8,Essential,25.9,1,True,1,2,256.0,20437.0,79.83203125,10.0,2.0,13.0,1196.0,35.0,2962.0,66.0,5388.0,0.457,247.4,0.0,69.97,122.47,54.96,14.0,17.67142857142857,14.0,44.980000000000004,142.0,6.0,16.0,10.0,2.0,19.0,2.0,3.0,1.0,0.0508,0.97,0.5547,0.4258,0.0,1
PSN-04636,DE,35-44,0,22.0,Free,22.0,0,False,0,0,52.0,1901.0,36.55769230769231,3.0,7.0,3.0,122.0,7.0,255.0,13.0,451.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,3.0,98.0,0.0,0.0,0.0,0.0,0.0577,0.0,0.1346,0.1923,,0
PSN-04637,CA,25-34,0,63.1,Essential,56.1,1,True,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-04638,DE,18-24,1,38.5,Free,38.5,0,False,0,0,377.0,28248.0,74.92838196286472,3.0,1.0,24.0,2171.0,57.0,4971.0,100.0,7936.0,1.886,79.97,0.0,0.0,74.98,4.99,5.0,15.994,5.0,34.99,113.0,11.0,8.0,3.0,6.0,14.0,1.0,0.0,0.0,0.0637,0.21,0.2997,1.0,,0
PSN-04639,US,35-44,0,39.2,Free,39.2,0,False,0,0,362.0,28399.0,78.45027624309392,10.0,0.0,20.0,1929.0,53.0,4540.0,94.0,7656.0,1.114,64.92,0.0,19.99,0.0,44.93,10.0,6.492,8.0,14.98,92.0,2.0,8.0,10.0,0.0,16.0,2.0,1.0,0.0,0.0552,0.18,0.2541,0.1961,,1
PSN-04640,BR,25-34,1,82.7,Free,82.7,0,False,0,0,277.0,15794.0,57.018050541516246,6.0,0.0,14.0,911.0,42.0,2859.0,75.0,4675.0,0.971,52.489999999999995,0.0,19.99,32.5,0.0,4.0,13.122499999999999,208.0,0.0,59.0,2.0,5.0,6.0,15.0,6.0,1.0,1.0,0.0,0.0505,0.19,0.213,0.5307,,1
PSN-04641,US,35-44,1,25.2,Extra,24.8,2,True,0,1,534.0,31925.0,59.78464419475655,15.0,0.0,27.0,1904.0,78.0,5110.0,138.0,8772.0,1.971,164.93,0.0,59.96,104.97,0.0,8.0,20.61625,241.0,0.0,192.0,7.0,22.0,15.0,3.0,29.0,1.0,4.0,0.0,0.0506,0.31,0.3596,0.5449,0.0,1
PSN-04642,ES,25-34,1,30.0,Free,30.0,0,False,0,0,87.0,2530.0,29.080459770114942,1.0,1.0,6.0,237.0,15.0,559.0,25.0,853.0,0.6,59.99,0.0,0.0,59.99,0.0,2.0,29.995,94.0,0.0,9.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.069,0.69,0.1034,1.0,,0
PSN-04643,US,35-44,1,64.5,Essential,60.0,1,True,1,3,760.0,66888.0,88.01052631578948,7.0,1.0,39.0,4414.0,103.0,9697.0,187.0,16410.0,2.457,98.96000000000001,0.0,0.0,78.99000000000001,19.97,7.0,14.137142857142859,2.0,30.0,261.0,16.0,25.0,7.0,1.0,40.0,2.0,0.0,0.0,0.0513,0.13,0.3434,0.4118,0.0,0
PSN-04644,AU,18-24,1,61.4,Essential,59.6,1,True,1,2,283.0,18188.0,64.26855123674912,9.0,4.0,13.0,1032.0,41.0,3092.0,68.0,4415.0,1.143,4.99,0.0,0.0,0.0,4.99,1.0,4.99,539.0,0.0,65.0,1.0,8.0,9.0,4.0,12.0,0.0,0.0,0.0,0.0459,0.02,0.2297,0.583,0.0,0
PSN-04645,JP,45+,1,4.4,Essential,3.5,1,True,1,2,32.0,1598.0,49.9375,1.0,0.0,6.0,276.0,21.0,1092.0,32.0,1598.0,0.4,34.99,0.0,0.0,34.99,0.0,1.0,34.99,93.0,0.0,3.0,0.0,1.0,1.0,23.0,3.0,0.0,0.0,0.0,0.1875,1.09,0.0938,0.0,0.0,0
PSN-04646,JP,18-24,0,26.3,Essential,23.0,1,True,1,3,11.0,114.0,10.363636363636363,1.0,9.0,1.0,6.0,2.0,19.0,3.0,27.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0
PSN-04647,JP,35-44,1,78.8,Extra,71.7,2,True,1,3,136.0,7272.0,53.470588235294116,5.0,3.0,7.0,454.0,19.0,1178.0,32.0,1706.0,0.543,39.99,0.0,39.99,0.0,0.0,2.0,19.995,38.0,0.0,25.0,3.0,0.0,5.0,3.0,6.0,1.0,1.0,0.0,0.0515,0.29,0.1838,0.4118,0.0,1
PSN-04648,US,35-44,1,58.1,Essential,47.6,1,True,0,1,444.0,21580.0,48.6036036036036,4.0,0.0,21.0,1070.0,60.0,3080.0,106.0,4897.0,1.543,113.98,0.0,0.0,113.98,0.0,4.0,28.495,34.0,0.0,62.0,3.0,4.0,4.0,17.0,8.0,1.0,0.0,0.0,0.0473,0.26,0.1396,0.4685,0.0,0
PSN-04649,JP,25-34,1,39.0,Essential,36.6,1,True,1,2,109.0,3676.0,33.72477064220183,2.0,0.0,6.0,254.0,16.0,600.0,27.0,957.0,0.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,2.0,25.0,2.0,0.0,0.0,0.0,0.055,0.0,0.0826,0.5046,0.0,0
PSN-04650,AU,25-34,0,74.8,Free,74.8,0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
PSN-04651,CA,18-24,1,12.1,Essential,10.0,1,True,1,3,20.0,248.0,12.4,1.0,21.0,2.0,23.0,5.0,60.0,10.0,120.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0
PSN-04652,US,25-34,1,69.0,Essential,66.4,1,True,1,2,253.0,10306.0,40.73517786561265,7.0,3.0,12.0,548.0,33.0,1366.0,59.0,2368.0,0.829,34.99,0.0,0.0,34.99,0.0,1.0,34.99,598.0,0.0,32.0,0.0,4.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0474,0.14,0.1265,0.0949,0.0,0
PSN-04653,FR,25-34,0,21.6,Essential,18.0,1,True,1,2,251.0,13737.0,54.72908366533864,7.0,1.0,17.0,1457.0,40.0,2722.0,69.0,4084.0,1.2,152.96,0.0,69.98,82.98,0.0,5.0,30.592000000000002,477.0,0.0,36.0,4.0,2.0,6.0,1.0,4.0,0.0,2.0,0.0,0.0677,0.61,0.1434,0.2749,0.0,1
PSN-04654,AU,18-24,0,79.3,Extra,72.5,2,True,1,2,136.0,3256.0,23.941176470588236,3.0,19.0,7.0,170.0,21.0,561.0,36.0,901.0,0.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,35.0,1.0,0.0,0.0,0.0,0.0515,0.0,0.0956,1.0,0.0,0
PSN-04655,CA,18-24,0,21.0,Essential,18.2,1,True,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-04656,JP,45+,0,81.1,Essential,79.7,1,True,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PSN-04657,US,18-24,1,35.1,Essential,26.2,1,True,0,1,388.0,28640.0,73.81443298969072,7.0,4.0,21.0,1947.0,59.0,5324.0,101.0,8172.0,1.457,39.99,0.0,39.99,0.0,0.0,2.0,19.995,54.0,0.0,56.0,2.0,5.0,7.0,4.0,6.0,1.0,1.0,0.0,0.0541,0.1,0.1443,0.0,0.0,1
PSN-04658,MX,18-24,1,58.0,Essential,47.3,1,True,1,2,12.0,695.0,57.916666666666664,2.0,6.0,1.0,71.0,3.0,199.0,3.0,199.0,0.0,88.97,0.0,0.0,83.98,4.99,4.0,22.2425,104.0,0.0,1.0,0.0,0.0,1.0,410.0,0.0,1.0,0.0,0.0,0.0833,7.41,0.0833,0.6667,0.0,0
PSN-04659,UK,18-24,1,50.8,Essential,49.9,1,True,1,2,319.0,21194.0,66.43887147335423,5.0,0.0,17.0,1330.0,45.0,3209.0,81.0,5554.0,0.8,50.0,0.0,0.0,50.0,0.0,3.0,16.666666666666668,297.0,0.0,64.0,3.0,8.0,5.0,6.0,7.0,1.0,0.0,0.0,0.0533,0.16,0.2006,0.4075,0.0,0
PSN-04660,UK,25-34,0,76.2,Free,76.2,0,False,0,0,36.0,1118.0,31.055555555555557,3.0,5.0,2.0,64.0,6.0,196.0,10.0,287.0,0.229,74.98,0.0,39.99,34.99,0.0,2.0,37.49,412.0,0.0,2.0,0.0,0.0,2.0,452.0,0.0,0.0,1.0,0.0,0.0556,2.08,0.0556,1.0,,1
PSN-04661,BR,25-34,0,35.2,Essential,30.2,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PSN-04662,US,35-44,0,39.2,Extra,34.6,2,True,1,2,111.0,3319.0,29.9009009009009,5.0,3.0,5.0,148.0,16.0,526.0,29.0,839.0,0.257,44.980000000000004,0.0,0.0,34.99,9.99,2.0,22.490000000000002,210.0,0.0,5.0,0.0,1.0,4.0,19.0,3.0,0.0,0.0,0.0,0.045,0.41,0.045,0.1982,0.0,0
PSN-04663,AU,25-34,1,60.9,Essential,56.1,1,True,0,1,471.0,33620.0,71.38004246284501,4.0,1.0,27.0,2524.0,65.0,5222.0,119.0,8896.0,1.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,8.0,9.0,4.0,25.0,8.0,0.0,0.0,0.0,0.0573,0.0,0.242,0.5096,0.0,0
PSN-04664,US,13-17,1,50.0,Free,50.0,0,False,0,0,160.0,6169.0,38.55625,4.0,0.0,8.0,386.0,22.0,841.0,40.0,1423.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,4.0,33.0,4.0,0.0,0.0,0.0,0.05,0.0,0.0688,0.45,,0
PSN-04665,BR,25-34,1,44.2,Essential,37.0,1,True,1,3,157.0,7347.0,46.796178343949045,2.0,2.0,10.0,719.0,25.0,1538.0,43.0,2266.0,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,2.0,124.0,0.0,0.0,0.0,0.0,0.0637,0.0,0.0637,0.4522,0.0,0
PSN-04666,KR,13-17,0,34.5,Free,34.5,0,False,0,0,37.0,1173.0,31.7027027027027,2.0,21.0,2.0,55.0,5.0,176.0,10.0,344.0,0.114,30.0,0.0,0.0,30.0,0.0,1.0,30.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541,0.81,0.0,0.5135,,0
PSN-04667,PL,35-44,1,45.2,Free,45.2,0,False,0,0,62.0,2026.0,32.67741935483871,3.0,4.0,4.0,168.0,9.0,341.0,16.0,551.0,0.343,9.99,0.0,0.0,9.99,0.0,1.0,9.99,349.0,0.0,2.0,0.0,0.0,1.0,512.0,0.0,0.0,0.0,0.0,0.0645,0.16,0.0323,0.371,,0
PSN-04668,IT,18-24,0,79.7,Free,79.7,0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
PSN-04669,ES,18-24,1,44.9,Essential,42.1,1,True,0,3,325.0,27310.0,84.03076923076924,8.0,0.0,18.0,2001.0,47.0,4382.0,82.0,6894.0,1.486,54.98,0.0,29.979999999999997,25.0,0.0,5.0,10.995999999999999,136.0,0.0,60.0,1.0,6.0,8.0,5.0,10.0,2.0,2.0,0.0,0.0554,0.17,0.1846,0.5015,0.0,1
PSN-04670,US,25-34,1,58.9,Extra,47.9,2,True,1,1,269.0,18372.0,68.29739776951673,10.0,0.0,13.0,1054.0,38.0,2869.0,69.0,4762.0,0.657,84.97,0.0,39.99,20.0,24.979999999999997,4.0,21.2425,424.0,0.0,101.0,3.0,12.0,10.0,8.0,13.0,0.0,1.0,0.0,0.0483,0.32,0.3755,0.5502,0.0,1
PSN-04671,KR,18-24,1,54.3,Extra,42.7,2,True,1,3,231.0,19568.0,84.70995670995671,10.0,0.0,12.0,1140.0,32.0,2937.0,59.0,5287.0,0.457,204.92,0.0,79.98,59.99,64.95,11.0,18.62909090909091,173.0,0.0,35.0,1.0,1.0,9.0,21.0,7.0,2.0,2.0,0.0,0.0519,0.89,0.1515,0.4935,0.0,1
PSN-04672,IT,25-34,0,57.3,Extra,49.8,2,True,1,3,130.0,14617.0,112.43846153846154,8.0,2.0,6.0,766.0,19.0,2736.0,32.0,3961.0,0.514,136.96,0.0,0.0,131.97,4.99,5.0,27.392000000000003,169.0,0.0,68.0,2.0,13.0,8.0,18.0,10.0,0.0,0.0,0.0,0.0462,1.05,0.5231,0.2462,0.0,0
PSN-04673,JP,25-34,1,58.6,Essential,51.8,1,True,1,3,399.0,17124.0,42.91729323308271,8.0,0.0,24.0,1375.0,58.0,2899.0,103.0,4614.0,1.6,129.96,0.0,19.99,109.97,0.0,5.0,25.992,46.0,34.99,65.0,4.0,5.0,8.0,8.0,6.0,0.0,1.0,0.0,0.0602,0.33,0.1629,0.1378,0.0,1
PSN-04674,UK,45+,0,67.0,Free,67.0,0,False,0,0,85.0,3086.0,36.305882352941175,3.0,0.0,5.0,226.0,13.0,519.0,22.0,785.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,3.0,52.0,1.0,0.0,0.0,0.0,0.0588,0.0,0.1059,0.3765,,0
