player_id,dlc_propensity,propensity_tier,churn_probability,risk_tier,churn_flag,propensity_flag,action_quadrant
PSN-04372,0.23779415663831344,Medium,0.0,Low Risk,0,0,Monitor
PSN-04373,0.8854640895847622,Very High,0.0,Low Risk,0,1,Upsell
PSN-04374,0.11405050499394644,Low,7.720187997020074e-06,Low Risk,0,0,Monitor
PSN-04375,0.34602468441114514,Medium,2.962294310849256e-05,Low Risk,0,0,Monitor
PSN-04376,0.023514301225659562,Low,0.0,Low Risk,0,0,Monitor
PSN-04377,0.2964422102347195,Medium,9.011108066277376e-06,Low Risk,0,0,Monitor
PSN-04378,0.015293426978922635,Low,0.978781788394692,Critical,1,0,Retain
PSN-04379,0.8931546292000185,Very High,2.110136907475459e-05,Low Risk,0,1,Upsell
PSN-04380,0.10655720863850804,Low,1.2448796751093238e-05,Low Risk,0,0,Monitor
PSN-04381,0.7171844559400953,Very High,1.0703992460984587e-05,Low Risk,0,1,Upsell
PSN-04382,0.6268850186378809,High,1.2503703409449957e-05,Low Risk,0,1,Upsell
PSN-04383,0.1016084817166388,Low,7.487617557678771e-06,Low Risk,0,0,Monitor
PSN-04384,0.012293583048860461,Low,2.2867259092444364e-05,Low Risk,0,0,Monitor
PSN-04385,0.023303884236420658,Low,7.419330132553344e-06,Low Risk,0,0,Monitor
PSN-04386,0.7498088141755589,Very High,1.536748347072316e-05,Low Risk,0,1,Upsell
PSN-04387,0.45512801620726057,High,4.268674069719925e-06,Low Risk,0,1,Upsell
PSN-04388,0.07199589562384218,Low,1.1459386149483904e-05,Low Risk,0,0,Monitor
PSN-04389,0.05259357440858696,Low,0.0,Low Risk,0,0,Monitor
PSN-04390,0.5146923485032291,High,8.341768323793655e-06,Low Risk,0,1,Upsell
PSN-04391,0.045788101255150225,Low,0.0,Low Risk,0,0,Monitor
PSN-04392,0.10147700933853629,Low,0.0,Low Risk,0,0,Monitor
PSN-04393,0.30936823486456405,Medium,0.0,Low Risk,0,0,Monitor
PSN-04394,0.8120374894240492,Very High,0.0,Low Risk,0,1,Upsell
PSN-04395,0.22152747939111378,Medium,2.7953097861039603e-05,Low Risk,0,0,Monitor
PSN-04396,0.63764095212766,High,8.075366372136327e-06,Low Risk,0,1,Upsell
PSN-04397,0.03588424361131024,Low,0.0,Low Risk,0,0,Monitor
PSN-04398,0.6031234351771864,High,0.0,Low Risk,0,1,Upsell
PSN-04399,0.04963705506370445,Low,0.0,Low Risk,0,0,Monitor
PSN-04400,0.055489180030705076,Low,1.959993795826584e-05,Low Risk,0,0,Monitor
PSN-04401,0.07666211112514358,Low,0.0,Low Risk,0,0,Monitor
PSN-04402,0.896184588159808,Very High,1.439961291050227e-05,Low Risk,0,1,Upsell
PSN-04403,0.7011414458440534,Very High,7.254990180803165e-06,Low Risk,0,1,Upsell
PSN-04404,0.1281386353252501,Low,4.9673173963470504e-06,Low Risk,0,0,Monitor
PSN-04405,0.13341782344867947,Low,0.0,Low Risk,0,0,Monitor
PSN-04406,0.02789325678644329,Low,0.9998348836159404,Critical,1,0,Retain
PSN-04407,0.1967570267392583,Medium,0.9999636354528754,Critical,1,0,Retain
PSN-04408,0.013729016382894619,Low,0.9450863226358324,Critical,1,0,Retain
PSN-04409,0.4794976928999351,High,5.838848434750043e-06,Low Risk,0,1,Upsell
PSN-04410,0.11334017236649536,Low,0.0,Low Risk,0,0,Monitor
PSN-04411,0.7919759220327373,Very High,0.0,Low Risk,0,1,Upsell
PSN-04412,0.01429783245369225,Low,0.9847988368650809,Critical,1,0,Retain
PSN-04413,0.7293458897868108,Very High,0.0,Low Risk,0,1,Upsell
PSN-04414,0.6818382410641828,Very High,7.99502705816925e-06,Low Risk,0,1,Upsell
PSN-04415,0.07110184245052481,Low,1.3911689039618053e-05,Low Risk,0,0,Monitor
PSN-04416,0.24947629173376007,Medium,0.9999585767684462,Critical,1,0,Retain
PSN-04417,0.9614235712241843,Very High,0.0,Low Risk,0,1,Upsell
PSN-04418,0.9571869317046091,Very High,1.3047624512973893e-06,Low Risk,0,1,Upsell
PSN-04419,0.08159359505876529,Low,1.693314295058714e-05,Low Risk,0,0,Monitor
PSN-04420,0.5390033058208291,High,1.9942913267240033e-06,Low Risk,0,1,Upsell
PSN-04421,0.9536730815727023,Very High,8.244263699647873e-06,Low Risk,0,1,Upsell
PSN-04422,0.16171868654556812,Medium,0.0,Low Risk,0,0,Monitor
PSN-04423,0.7456177650685735,Very High,1.2782974764352857e-05,Low Risk,0,1,Upsell
PSN-04424,0.15405609053201136,Medium,1.6953732832889148e-05,Low Risk,0,0,Monitor
PSN-04425,0.19471833555175794,Medium,1.0592788679218638e-05,Low Risk,0,0,Monitor
PSN-04426,0.8141825807142163,Very High,5.1195353275938055e-06,Low Risk,0,1,Upsell
PSN-04427,0.6485573164005087,High,2.710105287705144e-05,Low Risk,0,1,Upsell
PSN-04428,0.9299197698134973,Very High,9.003217363279187e-06,Low Risk,0,1,Upsell
PSN-04429,0.9603418222959237,Very High,8.580888418954424e-06,Low Risk,0,1,Upsell
PSN-04430,0.7487008142534799,Very High,0.0,Low Risk,0,1,Upsell
PSN-04431,0.01520894434818554,Low,0.0,Low Risk,0,0,Monitor
PSN-04432,0.012883452377735187,Low,0.9690763564149152,Critical,1,0,Retain
PSN-04433,0.15864662107283903,Medium,0.0,Low Risk,0,0,Monitor
PSN-04434,0.18224244921981228,Medium,1.2968033820911183e-05,Low Risk,0,0,Monitor
PSN-04435,0.17187786791715126,Medium,7.630662539171456e-06,Low Risk,0,0,Monitor
PSN-04436,0.11508583486986984,Low,3.784146918919991e-06,Low Risk,0,0,Monitor
PSN-04437,0.9294834926248036,Very High,1.3036357290512657e-05,Low Risk,0,1,Upsell
PSN-04438,0.4585699594567191,High,1.3771139321885982e-05,Low Risk,0,1,Upsell
PSN-04439,0.7876282467999735,Very High,2.3402324332607375e-05,Low Risk,0,1,Upsell
PSN-04440,0.9685520570512665,Very High,1.4798412714244778e-05,Low Risk,0,1,Upsell
PSN-04441,0.48956940436358937,High,1.341902871291893e-05,Low Risk,0,1,Upsell
PSN-04442,0.015550544006823463,Low,0.0,Low Risk,0,0,Monitor
PSN-04443,0.013274548386288658,Low,0.0,Low Risk,0,0,Monitor
PSN-04444,0.8662170132105014,Very High,0.0,Low Risk,0,1,Upsell
PSN-04445,0.15565363680986458,Medium,0.0,Low Risk,0,0,Monitor
PSN-04446,0.06971387705257187,Low,1.4169368616067369e-05,Low Risk,0,0,Monitor
PSN-04447,0.21311873247453259,Medium,0.0,Low Risk,0,0,Monitor
PSN-04448,0.15008094535499475,Medium,0.0,Low Risk,0,0,Monitor
PSN-04449,0.858490887696422,Very High,8.877694324432918e-06,Low Risk,0,1,Upsell
PSN-04450,0.02988441941142915,Low,0.0002047879333025,Low Risk,0,0,Monitor
PSN-04451,0.10496856740842035,Low,4.849212950982857e-06,Low Risk,0,0,Monitor
PSN-04452,0.16214305538157972,Medium,5.305879536339843e-06,Low Risk,0,0,Monitor
PSN-04453,0.10243321099506388,Low,0.0,Low Risk,0,0,Monitor
PSN-04454,0.2490102149184499,Medium,0.9993465553482186,Critical,1,0,Retain
PSN-04455,0.14625764538964262,Low,1.0810310472331992e-05,Low Risk,0,0,Monitor
PSN-04456,0.6956872118054845,Very High,1.2856091871014143e-05,Low Risk,0,1,Upsell
PSN-04457,0.09567326746861186,Low,9.281009097740222e-06,Low Risk,0,0,Monitor
PSN-04458,0.980334204335144,Very High,1.1996139275555009e-05,Low Risk,0,1,Upsell
PSN-04459,0.03349562636972716,Low,0.0,Low Risk,0,0,Monitor
PSN-04460,0.140689631970016,Low,0.0,Low Risk,0,0,Monitor
PSN-04461,0.15259226503423998,Medium,2.436395570954069e-05,Low Risk,0,0,Monitor
PSN-04462,0.8395248200369537,Very High,7.365493388220234e-06,Low Risk,0,1,Upsell
PSN-04463,0.04678151540942964,Low,2.3950898416011852e-05,Low Risk,0,0,Monitor
PSN-04464,0.41635964160541034,High,1.2482079095151792e-06,Low Risk,0,1,Upsell
PSN-04465,0.7524119187809729,Very High,1.5572709312491957e-05,Low Risk,0,1,Upsell
PSN-04466,0.7024011378725061,Very High,7.600836235430222e-06,Low Risk,0,1,Upsell
PSN-04467,0.20644326270472144,Medium,1.519223090886866e-05,Low Risk,0,0,Monitor
PSN-04468,0.06773710666522316,Low,1.018767266252532e-05,Low Risk,0,0,Monitor
PSN-04469,0.4857531350461777,High,6.2214708915198885e-06,Low Risk,0,1,Upsell
PSN-04470,0.012384205100170883,Low,0.0,Low Risk,0,0,Monitor
PSN-04471,0.9701725184311553,Very High,0.0,Low Risk,0,1,Upsell
PSN-04472,0.12812348989159555,Low,3.92934583354035e-06,Low Risk,0,0,Monitor
PSN-04473,0.8739811298124125,Very High,1.0399576313084975e-05,Low Risk,0,1,Upsell
PSN-04474,0.1384653800720699,Low,0.0,Low Risk,0,0,Monitor
PSN-04475,0.12939520917370853,Low,5.56940068174171e-06,Low Risk,0,0,Monitor
PSN-04476,0.09560501822770572,Low,5.8386549707105484e-06,Low Risk,0,0,Monitor
PSN-04477,0.4834711259815754,High,1.533612129362048e-05,Low Risk,0,1,Upsell
PSN-04478,0.026758767776352794,Low,0.9982826118521592,Critical,1,0,Retain
PSN-04479,0.29819844865928075,Medium,0.0,Low Risk,0,0,Monitor
PSN-04480,0.13466321703860407,Low,0.0,Low Risk,0,0,Monitor
PSN-04481,0.2818661855470897,Medium,2.9287704098442273e-05,Low Risk,0,0,Monitor
PSN-04482,0.051301000890756544,Low,0.0,Low Risk,0,0,Monitor
PSN-04483,0.5706558605024509,High,0.9998790747985706,Critical,1,1,Retain + Upsell
PSN-04484,0.014261044310997393,Low,0.0,Low Risk,0,0,Monitor
PSN-04485,0.9171811078792891,Very High,8.051733195833875e-06,Low Risk,0,1,Upsell
PSN-04486,0.06716554620732122,Low,1.6973007109191994e-05,Low Risk,0,0,Monitor
PSN-04487,0.6776002891754321,Very High,8.457150827914844e-06,Low Risk,0,1,Upsell
PSN-04488,0.6185654259075712,High,0.0,Low Risk,0,1,Upsell
PSN-04489,0.24888520507064485,Medium,0.0,Low Risk,0,0,Monitor
PSN-04490,0.0984684438561848,Low,1.046131936875054e-05,Low Risk,0,0,Monitor
PSN-04491,0.01576752498686432,Low,0.0,Low Risk,0,0,Monitor
PSN-04492,0.3556954290846667,Medium,1.144360068120168e-05,Low Risk,0,0,Monitor
PSN-04493,0.36859674554732336,Medium,0.0,Low Risk,0,0,Monitor
PSN-04494,0.6017244499282913,High,1.521929742363182e-05,Low Risk,0,1,Upsell
PSN-04495,0.27367056788818467,Medium,0.0,Low Risk,0,0,Monitor
PSN-04496,0.10216076079143167,Low,1.1550918088361046e-05,Low Risk,0,0,Monitor
PSN-04497,0.1059223864300705,Low,7.319732034729254e-06,Low Risk,0,0,Monitor
PSN-04498,0.012874969357008381,Low,0.0,Low Risk,0,0,Monitor
PSN-04499,0.016797499589678216,Low,0.9996024433770316,Critical,1,0,Retain
PSN-04500,0.9503303445875511,Very High,1.5228119398556043e-05,Low Risk,0,1,Upsell
PSN-04501,0.1534794972515467,Medium,0.9997913875396944,Critical,1,0,Retain
PSN-04502,0.04885633142797384,Low,2.630176937445689e-05,Low Risk,0,0,Monitor
PSN-04503,0.5466751112963227,High,1.5655148634832722e-05,Low Risk,0,1,Upsell
PSN-04504,0.6490170730773638,High,1.564109727352355e-05,Low Risk,0,1,Upsell
PSN-04505,0.18167369228746635,Medium,0.0,Low Risk,0,0,Monitor
PSN-04506,0.12698483573339378,Low,0.9999733657930548,Critical,1,0,Retain
PSN-04507,0.6332823447046417,High,0.0,Low Risk,0,1,Upsell
PSN-04508,0.03172018045599099,Low,0.999846297400355,Critical,1,0,Retain
PSN-04509,0.2051860076410118,Medium,1.0749862932669904e-05,Low Risk,0,0,Monitor
PSN-04510,0.04732767015241844,Low,0.9999412307194602,Critical,1,0,Retain
PSN-04511,0.08493252529164436,Low,0.0,Low Risk,0,0,Monitor
PSN-04512,0.014856535910304261,Low,5.587924040817808e-05,Low Risk,0,0,Monitor
PSN-04513,0.22354742240367984,Medium,1.5547259942140812e-05,Low Risk,0,0,Monitor
PSN-04514,0.38653776738166645,Medium,0.0,Low Risk,0,0,Monitor
PSN-04515,0.3133125710731649,Medium,1.3147115050380924e-05,Low Risk,0,0,Monitor
PSN-04516,0.27578864205289416,Medium,8.896326915648326e-06,Low Risk,0,0,Monitor
PSN-04517,0.6896195389669723,Very High,3.0291915986640357e-06,Low Risk,0,1,Upsell
PSN-04518,0.20471309826117884,Medium,4.06496526618126e-05,Low Risk,0,0,Monitor
PSN-04519,0.6842046377960328,Very High,1.6079333761480512e-06,Low Risk,0,1,Upsell
PSN-04520,0.7850676055271997,Very High,0.0,Low Risk,0,1,Upsell
PSN-04521,0.18251901982168486,Medium,1.0245934114631475e-05,Low Risk,0,0,Monitor
PSN-04522,0.039030585196575304,Low,0.0,Low Risk,0,0,Monitor
PSN-04523,0.027290464809862205,Low,0.0,Low Risk,0,0,Monitor
PSN-04524,0.04559631735715114,Low,4.997400435956123e-06,Low Risk,0,0,Monitor
PSN-04525,0.08512634141252748,Low,0.0,Low Risk,0,0,Monitor
PSN-04526,0.03178577377362779,Low,0.0,Low Risk,0,0,Monitor
PSN-04527,0.03655173636155429,Low,0.0,Low Risk,0,0,Monitor
PSN-04528,0.8786082729358238,Very High,6.373888544708229e-06,Low Risk,0,1,Upsell
PSN-04529,0.09283003036846516,Low,0.0,Low Risk,0,0,Monitor
PSN-04530,0.018284854258429878,Low,2.993627692361673e-06,Low Risk,0,0,Monitor
PSN-04531,0.19453225416733813,Medium,0.0,Low Risk,0,0,Monitor
PSN-04532,0.1724694273343825,Medium,0.0,Low Risk,0,0,Monitor
PSN-04533,0.11554554645294837,Low,2.8131972751734715e-05,Low Risk,0,0,Monitor
PSN-04534,0.1481065179952657,Low,5.2544816038838676e-06,Low Risk,0,0,Monitor
PSN-04535,0.7962660952782398,Very High,1.3275728772047532e-05,Low Risk,0,1,Upsell
PSN-04536,0.12886398886508665,Low,0.0,Low Risk,0,0,Monitor
PSN-04537,0.01260192041350827,Low,0.0,Low Risk,0,0,Monitor
PSN-04538,0.7072474858316029,Very High,5.817635370432903e-06,Low Risk,0,1,Upsell
PSN-04539,0.14278701387329257,Low,0.0,Low Risk,0,0,Monitor
PSN-04540,0.9154518542038625,Very High,9.667908007973683e-06,Low Risk,0,1,Upsell
PSN-04541,0.8891062448659987,Very High,1.140033786935892e-05,Low Risk,0,1,Upsell
PSN-04542,0.056292479728756756,Low,0.9997780669837346,Critical,1,0,Retain
PSN-04543,0.1598603248255849,Medium,0.0,Low Risk,0,0,Monitor
PSN-04544,0.05140594649996227,Low,1.2609759952447104e-05,Low Risk,0,0,Monitor
PSN-04545,0.1292936157437308,Low,0.0,Low Risk,0,0,Monitor
PSN-04546,0.40117627936749106,High,0.0,Low Risk,0,1,Upsell
PSN-04547,0.8863337549034879,Very High,6.0002071354978765e-06,Low Risk,0,1,Upsell
PSN-04548,0.030088441968210772,Low,0.9998606783347608,Critical,1,0,Retain
PSN-04549,0.15867471851707485,Medium,1.044118834108513e-05,Low Risk,0,0,Monitor
PSN-04550,0.9664924017822426,Very High,9.663239177258432e-06,Low Risk,0,1,Upsell
PSN-04551,0.012145096603951836,Low,0.9999158236910736,Critical,1,0,Retain
PSN-04552,0.9359281658014011,Very High,7.28672172573865e-06,Low Risk,0,1,Upsell
PSN-04553,0.28620670333247566,Medium,2.767271932833224e-05,Low Risk,0,0,Monitor
PSN-04554,0.9766985733302647,Very High,1.6253167531518594e-05,Low Risk,0,1,Upsell
PSN-04555,0.02031268479911071,Low,0.0,Low Risk,0,0,Monitor
PSN-04556,0.008452575385806585,Low,0.997257496007819,Critical,1,0,Retain
PSN-04557,0.10763282265052344,Low,6.524977644883489e-06,Low Risk,0,0,Monitor
PSN-04558,0.9601402073594328,Very High,7.275378199606153e-06,Low Risk,0,1,Upsell
PSN-04559,0.02681452049426903,Low,0.0,Low Risk,0,0,Monitor
PSN-04560,0.53108410632234,High,1.0489724423802243e-05,Low Risk,0,1,Upsell
PSN-04561,0.48088724754136475,High,8.456473856046781e-06,Low Risk,0,1,Upsell
PSN-04562,0.7571135749052594,Very High,0.0,Low Risk,0,1,Upsell
PSN-04563,0.07448111089679679,Low,0.0,Low Risk,0,0,Monitor
PSN-04564,0.8593801376959712,Very High,9.538273606639971e-06,Low Risk,0,1,Upsell
PSN-04565,0.3630064806684112,Medium,0.0,Low Risk,0,0,Monitor
PSN-04566,0.02720407944290046,Low,1.68967452699142e-05,Low Risk,0,0,Monitor
PSN-04567,0.9273878590453275,Very High,0.0,Low Risk,0,1,Upsell
PSN-04568,0.16023947176967457,Medium,1.0072506876562723e-05,Low Risk,0,0,Monitor
PSN-04569,0.06626711168388517,Low,8.67820786986805e-06,Low Risk,0,0,Monitor
PSN-04570,0.7262064419369495,Very High,4.89625963200534e-06,Low Risk,0,1,Upsell
PSN-04571,0.015235676300032893,Low,0.0,Low Risk,0,0,Monitor
PSN-04572,0.3188629167500781,Medium,1.3476323154662956e-05,Low Risk,0,0,Monitor
PSN-04573,0.16684436684378512,Medium,9.225030551920718e-06,Low Risk,0,0,Monitor
PSN-04574,0.013938901588577916,Low,0.9755255089079914,Critical,1,0,Retain
PSN-04575,0.6914410570016502,Very High,3.988494840112279e-06,Low Risk,0,1,Upsell
PSN-04576,0.06799102510712586,Low,0.0,Low Risk,0,0,Monitor
PSN-04577,0.8896694642083653,Very High,2.3862541795640022e-06,Low Risk,0,1,Upsell
PSN-04578,0.21383827914866665,Medium,0.0,Low Risk,0,0,Monitor
PSN-04579,0.9720731857299121,Very High,1.444638829270665e-05,Low Risk,0,1,Upsell
PSN-04580,0.059757769117045924,Low,0.0,Low Risk,0,0,Monitor
PSN-04581,0.011400371254948754,Low,0.990451848222994,Critical,1,0,Retain
PSN-04582,0.012304704333471968,Low,0.9864960706295698,Critical,1,0,Retain
PSN-04583,0.24276157300678627,Medium,0.0,Low Risk,0,0,Monitor
PSN-04584,0.19040010691812476,Medium,0.0,Low Risk,0,0,Monitor
PSN-04585,0.27030567728820365,Medium,6.5949744008263084e-06,Low Risk,0,0,Monitor
PSN-04586,0.2363823892264857,Medium,0.0,Low Risk,0,0,Monitor
PSN-04587,0.01338204036964143,Low,0.6132116148781324,Critical,1,0,Retain
PSN-04588,0.15183184566551772,Medium,0.0,Low Risk,0,0,Monitor
PSN-04589,0.019358111319849294,Low,0.0,Low Risk,0,0,Monitor
PSN-04590,0.3841225731453662,Medium,8.137285117598618e-07,Low Risk,0,0,Monitor
PSN-04591,0.14101493064235812,Low,0.0,Low Risk,0,0,Monitor
PSN-04592,0.06804132357405411,Low,1.8054122472283485e-05,Low Risk,0,0,Monitor
PSN-04593,0.4806074437474788,High,5.593935111412578e-06,Low Risk,0,1,Upsell
PSN-04594,0.5591474670784744,High,0.9999508539136122,Critical,1,1,Retain + Upsell
PSN-04595,0.11630736115837792,Low,4.277587779826608e-05,Low Risk,0,0,Monitor
PSN-04596,0.0298828125349764,Low,1.08987195528205e-05,Low Risk,0,0,Monitor
PSN-04597,0.7016701120218939,Very High,8.522459176099581e-06,Low Risk,0,1,Upsell
PSN-04598,0.11954063679898302,Low,1.463331570401372e-05,Low Risk,0,0,Monitor
PSN-04599,0.25571392435824547,Medium,1.3146555172897787e-05,Low Risk,0,0,Monitor
PSN-04600,0.062064868678043394,Low,2.9883513495457372e-05,Low Risk,0,0,Monitor
PSN-04601,0.02018072433039203,Low,0.9998538210360252,Critical,1,0,Retain
PSN-04602,0.17960623715920646,Medium,2.101024642635591e-05,Low Risk,0,0,Monitor
PSN-04603,0.15078843491425145,Medium,6.359733557156005e-06,Low Risk,0,0,Monitor
PSN-04604,0.06642576231170268,Low,1.497534934016977e-05,Low Risk,0,0,Monitor
PSN-04605,0.31947975445316673,Medium,0.0,Low Risk,0,0,Monitor
PSN-04606,0.012095762548627436,Low,0.0,Low Risk,0,0,Monitor
PSN-04607,0.4631268461911749,High,1.8778650462236068e-05,Low Risk,0,1,Upsell
PSN-04608,0.46288356076060294,High,1.055540260551161e-05,Low Risk,0,1,Upsell
PSN-04609,0.3141630733751383,Medium,6.842019494186381e-06,Low Risk,0,0,Monitor
PSN-04610,0.0181252919119396,Low,0.0,Low Risk,0,0,Monitor
PSN-04611,0.6239517992845118,High,6.3355167249304e-06,Low Risk,0,1,Upsell
PSN-04612,0.11041906256288123,Low,0.0,Low Risk,0,0,Monitor
PSN-04613,0.2444497847723714,Medium,1.4800061460290644e-05,Low Risk,0,0,Monitor
PSN-04614,0.37428663083643704,Medium,5.120925419272224e-06,Low Risk,0,0,Monitor
PSN-04615,0.11138921942102036,Low,6.302078973230994e-06,Low Risk,0,0,Monitor
PSN-04616,0.24714062735008943,Medium,7.319732034729254e-06,Low Risk,0,0,Monitor
PSN-04617,0.18541338239550095,Medium,0.0,Low Risk,0,0,Monitor
PSN-04618,0.11640906355381886,Low,8.24238709884483e-06,Low Risk,0,0,Monitor
PSN-04619,0.1417741801574257,Low,1.5747922983673235e-05,Low Risk,0,0,Monitor
PSN-04620,0.7880333692317886,Very High,9.011108066277376e-06,Low Risk,0,1,Upsell
PSN-04621,0.24144681655816835,Medium,3.284985780664737e-05,Low Risk,0,0,Monitor
PSN-04622,0.1077318198765755,Low,0.0,Low Risk,0,0,Monitor
PSN-04623,0.018188693375094177,Low,0.0,Low Risk,0,0,Monitor
PSN-04624,0.8254463675474296,Very High,7.128693260818494e-06,Low Risk,0,1,Upsell
PSN-04625,0.198256905693083,Medium,1.0608054790019166e-05,Low Risk,0,0,Monitor
PSN-04626,0.015143878127624208,Low,0.0002883990313545,Low Risk,0,0,Monitor
PSN-04627,0.20751928478089024,Medium,1.438430072391314e-05,Low Risk,0,0,Monitor
PSN-04628,0.8009334309972486,Very High,2.363336011703695e-06,Low Risk,0,1,Upsell
PSN-04629,0.8052229476987054,Very High,1.984632830490191e-05,Low Risk,0,1,Upsell
PSN-04630,0.7971770148643971,Very High,9.57273635005723e-06,Low Risk,0,1,Upsell
PSN-04631,0.1834631075229603,Medium,0.0,Low Risk,0,0,Monitor
PSN-04632,0.08133415896743965,Low,0.9999658509230964,Critical,1,0,Retain
PSN-04633,0.8512726044917642,Very High,9.649563035055963e-06,Low Risk,0,1,Upsell
PSN-04634,0.1359550156913368,Low,0.0,Low Risk,0,0,Monitor
PSN-04635,0.9721418780790346,Very High,1.6273539858845387e-05,Low Risk,0,1,Upsell
PSN-04636,0.10263755886872318,Low,0.0,Low Risk,0,0,Monitor
PSN-04637,0.011967736458101263,Low,0.9869638473211662,Critical,1,0,Retain
PSN-04638,0.5221844733833079,High,0.0,Low Risk,0,1,Upsell
PSN-04639,0.46232077425798157,High,0.0,Low Risk,0,1,Upsell
PSN-04640,0.6571100946952989,Very High,0.0,Low Risk,0,1,Upsell
PSN-04641,0.9781311604715847,Very High,3.1385186293325776e-05,Low Risk,0,1,Upsell
PSN-04642,0.07927518981257749,Low,0.0,Low Risk,0,0,Monitor
PSN-04643,0.8562687719237271,Very High,8.705957396443161e-06,Low Risk,0,1,Upsell
PSN-04644,0.34456153515278654,Medium,9.063239802121991e-06,Low Risk,0,0,Monitor
PSN-04645,0.12688316929380897,Low,3.157664132608902e-05,Low Risk,0,0,Monitor
PSN-04646,0.015102116588656862,Low,0.02490347547124,Low Risk,0,0,Monitor
PSN-04647,0.2672580728989647,Medium,3.896560119945225e-06,Low Risk,0,0,Monitor
PSN-04648,0.7718511247680762,Very High,2.5208684713216193e-05,Low Risk,0,1,Upsell
PSN-04649,0.14195546159730235,Low,1.5193540003549704e-05,Low Risk,0,0,Monitor
PSN-04650,0.020961278306521915,Low,0.0,Low Risk,0,0,Monitor
PSN-04651,0.014497623816708868,Low,8.480272846041016e-05,Low Risk,0,0,Monitor
PSN-04652,0.42607760631371433,High,5.6972890646350526e-06,Low Risk,0,1,Upsell
PSN-04653,0.7968782151168177,Very High,1.43139154036779e-05,Low Risk,0,1,Upsell
PSN-04654,0.13419087707705799,Low,9.075703352803727e-06,Low Risk,0,0,Monitor
PSN-04655,0.012336786837386806,Low,0.9811831777403288,Critical,1,0,Retain
PSN-04656,0.011442312714775534,Low,0.2779157111252281,Medium Risk,0,0,Monitor
PSN-04657,0.7279612236700631,Very High,3.091848526366846e-05,Low Risk,0,1,Upsell
PSN-04658,0.12433205839989155,Low,1.817184293068424e-05,Low Risk,0,0,Monitor
PSN-04659,0.3757095698918183,Medium,1.1205703580522984e-05,Low Risk,0,0,Monitor
PSN-04660,0.31432549569431184,Medium,0.0,Low Risk,0,0,Monitor
PSN-04661,0.014261044310997393,Low,0.1042122853278473,Low Risk,0,0,Monitor
PSN-04662,0.1536583470716317,Medium,1.6338737974182372e-05,Low Risk,0,0,Monitor
PSN-04663,0.2987138793162144,Medium,2.5866505472883523e-05,Low Risk,0,0,Monitor
PSN-04664,0.14047322609561566,Low,0.0,Low Risk,0,0,Monitor
PSN-04665,0.14259598866519246,Low,1.0135787239110996e-05,Low Risk,0,0,Monitor
PSN-04666,0.07830630854490517,Low,0.0,Low Risk,0,0,Monitor
PSN-04667,0.12280867628671148,Low,0.0,Low Risk,0,0,Monitor
PSN-04668,0.01161209394120519,Low,0.0,Low Risk,0,0,Monitor
PSN-04669,0.7941351725275868,Very High,1.808327260199021e-05,Low Risk,0,1,Upsell
PSN-04670,0.895623446413426,Very High,1.6694446755553318e-05,Low Risk,0,1,Upsell
PSN-04671,0.7541713204922528,Very High,9.734881774323556e-06,Low Risk,0,1,Upsell
PSN-04672,0.42874979281324654,High,7.294286167972372e-06,Low Risk,0,1,Upsell
PSN-04673,0.8438747496920413,Very High,1.0591125454693784e-05,Low Risk,0,1,Upsell
PSN-04674,0.12950715375035524,Low,0.0,Low Risk,0,0,Monitor
PSN-04675,0.7323055952025992,Very High,8.556935152307507e-06,Low Risk,0,1,Upsell
PSN-04676,0.27243337847321386,Medium,9.48810894995291e-06,Low Risk,0,0,Monitor
PSN-04677,0.546519180807387,High,3.778312303765079e-06,Low Risk,0,1,Upsell
PSN-04678,0.9821028749711653,Very High,0.0,Low Risk,0,1,Upsell
PSN-04679,0.0131015613019717,Low,0.9872053290398504,Critical,1,0,Retain
PSN-04680,0.37764720462325835,Medium,0.9999745380281172,Critical,1,0,Retain
PSN-04681,0.6624025027557979,Very High,8.541942079603835e-06,Low Risk,0,1,Upsell
PSN-04682,0.011515004751556628,Low,0.5460966279501532,High Risk,1,0,Retain
PSN-04683,0.058299684949666294,Low,4.00756268747181e-05,Low Risk,0,0,Monitor
PSN-04684,0.14738455291467958,Low,1.2936999948749777e-05,Low Risk,0,0,Monitor
PSN-04685,0.07188590295108642,Low,0.0,Low Risk,0,0,Monitor
PSN-04686,0.8895093840047517,Very High,1.0307269454917327e-05,Low Risk,0,1,Upsell
PSN-04687,0.27008792122763015,Medium,0.0,Low Risk,0,0,Monitor
PSN-04688,0.012503421230129198,Low,0.9896371450717684,Critical,1,0,Retain
PSN-04689,0.018207174705140567,Low,1.2474132279556887e-05,Low Risk,0,0,Monitor
PSN-04690,0.10908381810420702,Low,4.2638397534230144e-06,Low Risk,0,0,Monitor
PSN-04691,0.8197503081315575,Very High,0.0,Low Risk,0,1,Upsell
PSN-04692,0.0386684377079465,Low,0.9999088475626616,Critical,1,0,Retain
PSN-04693,0.0153601810874532,Low,7.507681271779059e-05,Low Risk,0,0,Monitor
PSN-04694,0.2068294340684173,Medium,1.2880162649445336e-05,Low Risk,0,0,Monitor
PSN-04695,0.03866317566652542,Low,0.0,Low Risk,0,0,Monitor
PSN-04696,0.1375711710214646,Low,2.7060547852281023e-05,Low Risk,0,0,Monitor
